"","Record.ID","Catalog.Nu","Match.Taxo","Scientific","Vernacular","Matched.Sc","Taxon.Rank","Vernacul_1","Kingdom..","Phylum...m","Class...ma","Order...ma","Family...m","Genus...ma","Species..","Subspecies","Institutio","Collection","locality","Latitude..","Longitude","geodetic.D","Latitude_1","Longitud_1","Coordinate","Country..","Collector","Year...par","Month...pa","Event.Date","Basis.Of.R","Basis.Of_1","Sex","Outlier.fo","Taxon.iden","Location.Q","Data.Resou","Data.Res_1","Occurrence","Coordina_1","Country.in","Data.are.g","Coordina_2","Coordina_3","First.of.t","First.of_1","First.of_2","Geodetic_1","Incomplete","Possible.d","Invalid.co","Coordina_4","Coordina_5","Collecti_1","Institut_1","unrecognis","Unrecogniz","coords.x1","coords.x2","optional"
"1","dffb91c0-725c-4f9d-8b86-7f76a310981f",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","ALBERT'S LYREBIRD","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,"TWEED RANGE",NA,NA,NA,-28.416666,153.08333,NA,"Australia","20164","1990","3","1990-03-22",NA,"HumanObservation",NA,NA,"noIssue","true","dr1089","New South Wales Bird Atlassers","true","false","true","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false",153.08333,-28.416666,TRUE
"2","253fbfb3-54d3-4138-8598-0d4a4a881894",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","ALBERT'S LYREBIRD","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,"PEACH MOUNTAIN-ROCKY CREEK DAM(WHIAN WHIAM SF)",NA,NA,NA,-28.583334,153.41667,NA,"Australia","20164","1990","3","1990-03-24",NA,"HumanObservation",NA,NA,"noIssue","true","dr1089","New South Wales Bird Atlassers","true","false","true","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false",153.41667,-28.583334,TRUE
"3","7851e769-4bc1-4dc0-849b-8438a3337288",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","ALBERT'S LYREBIRD","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,"WHIAN WHAIN NP - CHANNON - TERRANIA CREEK",NA,NA,NA,-28.583334,153.25,NA,"Australia","25990","2005","3","2005-03-16",NA,"HumanObservation",NA,NA,"noIssue","true","dr1089","New South Wales Bird Atlassers","true","false","true","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false",153.25,-28.583334,TRUE
"4","76aa5cd9-0c47-4cc8-918a-80d10fd2ec04",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","ALBERT'S LYREBIRD","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,"TOMEWIN - N OF MURWILLUMBAH",NA,NA,NA,-28.25,153.41667,NA,"Australia","20814","1989","3","1989-03-01",NA,"HumanObservation",NA,NA,"noIssue","true","dr1089","New South Wales Bird Atlassers","true","false","true","false","true","false","false","true","false","false","false","false","false","false","false","false","false","false","false",153.41667,-28.25,TRUE
"5","ab1a6b0e-b5c9-4570-91b9-e4bde2a509d4",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","Albert's Lyrebird","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,NA,-28.2,152.5,"AGD84/66",-28.2,152.5,100,"Australia",NA,"2001","3",NA,NA,"HumanObservation",NA,NA,"noIssue","true","dr359","BirdLife Australia, Birdata","true","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true",152.5,-28.2,TRUE
"6","1d845702-738b-4c69-a39e-50304965437c",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","Albert's Lyrebird","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,NA,-28.3,152.5,"AGD84/66",-28.3,152.5,100,"Australia",NA,"2001","3",NA,NA,"HumanObservation",NA,NA,"noIssue","true","dr359","BirdLife Australia, Birdata","true","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true",152.5,-28.3,TRUE
"7","785eba4f-1abc-4cbb-ba12-73a242c55142",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","Albert's Lyrebird","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,NA,-27.9,153.2,"AGD84/66",-27.9,153.2,500,"Australia",NA,"2000","3",NA,NA,"HumanObservation",NA,NA,"noIssue","true","dr359","BirdLife Australia, Birdata","true","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true",153.2,-27.9,TRUE
"8","fe7b1879-1841-4064-b622-ed0702cd04eb",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","Albert's Lyrebird","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,NA,-27.9,153.2,"AGD84/66",-27.9,153.2,100,"Australia",NA,"2002","3",NA,NA,"HumanObservation",NA,NA,"noIssue","true","dr359","BirdLife Australia, Birdata","true","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true",153.2,-27.9,TRUE
"9","ece49b8f-72bf-4374-bdbf-c663b97ca156",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","Albert's Lyrebird","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,NA,-28.2,153.1,NA,-28.2,153.1,NA,"Australia",NA,"2005","3",NA,NA,"HumanObservation",NA,NA,"noIssue","true","dr359","BirdLife Australia, Birdata","true","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false",153.1,-28.2,TRUE
"10","d8830f95-e6b3-4ca8-9bcc-8af648f21884",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","Albert's Lyrebird","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,NA,-27.9,152.4,"WGS84/GDA94",-27.9,152.4,NA,"Australia",NA,"2006","3",NA,NA,"HumanObservation",NA,NA,"noIssue","true","dr359","BirdLife Australia, Birdata","true","false","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","true",152.4,-27.9,TRUE
"11","8c14f740-49ba-4e3d-873c-3e2d81a3cdd1",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","Albert's Lyrebird","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,NA,-27.9,153.2,"WGS84/GDA94",-27.9,153.2,NA,"Australia",NA,"2007","3",NA,NA,"HumanObservation",NA,NA,"noIssue","true","dr359","BirdLife Australia, Birdata","true","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true",153.2,-27.9,TRUE
"12","d452a667-50cf-4a88-930b-45a0972beffd",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","Albert's Lyrebird","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,NA,-27.9,153.2,"WGS84/GDA94",-27.9,153.2,NA,"Australia",NA,"2005","3",NA,NA,"HumanObservation",NA,NA,"noIssue","true","dr359","BirdLife Australia, Birdata","true","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true",153.2,-27.9,TRUE
"13","ec9f09ce-ddfe-4965-8513-9219e26591b1",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","Albert's Lyrebird","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,NA,-28,152.3,"WGS84/GDA94",-28,152.3,NA,"Australia",NA,"2008","3",NA,NA,"HumanObservation",NA,NA,"noIssue","true","dr359","BirdLife Australia, Birdata","true","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true",152.3,-28,TRUE
"14","7fb97628-ae5a-4133-8676-e204ca95a097",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","Albert's Lyrebird","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,NA,-28.3,152.3,"WGS84/GDA94",-28.3,152.3,NA,"Australia",NA,"2008","3",NA,NA,"HumanObservation",NA,NA,"noIssue","true","dr359","BirdLife Australia, Birdata","true","false","true","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","true",152.3,-28.3,TRUE
"15","20be0bbb-b74b-47d5-a49d-be398f75026d",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","Albert's Lyrebird","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,NA,-28.3,152.3,"WGS84/GDA94",-28.3,152.3,NA,"Australia",NA,"2008","3",NA,NA,"HumanObservation",NA,NA,"noIssue","true","dr359","BirdLife Australia, Birdata","true","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true",152.3,-28.3,TRUE
"16","a9732f96-95ef-46fd-99e9-77737a461721",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","Albert's Lyrebird","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,NA,-28.3,152.3,"WGS84/GDA94",-28.3,152.3,NA,"Australia",NA,"2008","3",NA,NA,"HumanObservation",NA,NA,"noIssue","true","dr359","BirdLife Australia, Birdata","true","false","true","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","true",152.3,-28.3,TRUE
"17","a9d2d02a-bb17-497e-aaad-247ef909bac2",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","Albert's Lyrebird","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,NA,-27.9,153.2,"WGS84/GDA94",-27.9,153.2,NA,"Australia",NA,"2009","3",NA,NA,"HumanObservation",NA,NA,"noIssue","true","dr359","BirdLife Australia, Birdata","true","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true",153.2,-27.9,TRUE
"18","6644bec1-24d7-4637-b81e-c09aa1656e70",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","ALBERT'S LYREBIRD","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,"THE CHANNON",NA,NA,NA,-28.75,153.25,NA,"Australia","25694","1998","4","1998-04-01",NA,"HumanObservation",NA,NA,"noIssue","true","dr1089","New South Wales Bird Atlassers","true","false","true","false","true","false","false","true","false","false","false","false","false","false","false","false","false","false","false",153.25,-28.75,TRUE
"19","6f6e0b97-c5a3-4023-b60f-f96d55a7a75a",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","Albert's Lyrebird","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,NA,-28.2,153.1,"WGS84/GDA94",-28.2,153.1,NA,"Australia",NA,"2010","3",NA,NA,"HumanObservation",NA,NA,"noIssue","true","dr359","BirdLife Australia, Birdata","true","false","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","true",153.1,-28.2,TRUE
"20","37af00f1-eddd-40fc-aeae-6c28f8e04c1a",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","Albert's Lyrebird","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,NA,-28.2,153.1,"WGS84/GDA94",-28.2,153.1,100,"Australia",NA,"2011","3",NA,NA,"HumanObservation",NA,NA,"noIssue","true","dr359","BirdLife Australia, Birdata","true","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true",153.1,-28.2,TRUE
"21","7c8618df-d413-42f0-8ca2-93e4b00e201e",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","Albert's Lyrebird","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,NA,-28.2,153.1,"WGS84/GDA94",-28.2,153.1,100,"Australia",NA,"2012","3",NA,NA,"HumanObservation",NA,NA,"noIssue","true","dr359","BirdLife Australia, Birdata","true","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true",153.1,-28.2,TRUE
"22","8b8e75b5-0d7a-48c3-8539-c1c972f88020",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","Albert's Lyrebird","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,NA,-28.2,153.1,"WGS84/GDA94",-28.2,153.1,100,"Australia",NA,"2012","3",NA,NA,"HumanObservation",NA,NA,"noIssue","true","dr359","BirdLife Australia, Birdata","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true",153.1,-28.2,TRUE
"23","8eac0a7f-e5f0-4783-b2ae-e10dcbdfe256",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","ALBERT'S LYREBIRD","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,"Upper Duck Creek",NA,NA,NA,-28.583334,152.75,NA,"Australia","23000","2004","4","2004-04-08",NA,"HumanObservation",NA,NA,"noIssue","true","dr1089","New South Wales Bird Atlassers","true","false","true","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false",152.75,-28.583334,TRUE
"24","13f9dfb0-4d42-434f-83a9-ecc11703ae60",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","Albert's Lyrebird","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,NA,-28.2,153.1,"WGS84/GDA94",-28.2,153.1,100,"Australia",NA,"2012","3",NA,NA,"HumanObservation",NA,NA,"noIssue","true","dr359","BirdLife Australia, Birdata","true","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true",153.1,-28.2,TRUE
"25","9359511b-878a-44af-a88b-b4c19e6a2267",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","ALBERT'S LYREBIRD","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,"BORDER RANGES NP",NA,NA,NA,-28.416666,153.08333,NA,"Australia","20574","1994","4","1994-04-09",NA,"HumanObservation",NA,NA,"noIssue","true","dr1089","New South Wales Bird Atlassers","true","false","true","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false",153.08333,-28.416666,TRUE
"26","04120610-1f76-40dd-8df3-cea122361557",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","Albert's Lyrebird","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,NA,-28.2,153.2,"WGS84/GDA94",-28.2,153.2,100,"Australia",NA,"2012","3",NA,NA,"HumanObservation",NA,NA,"noIssue","true","dr359","BirdLife Australia, Birdata","true","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true",153.2,-28.2,TRUE
"27","1cae988b-928e-4597-ae40-40c8c52354d6",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","Albert's Lyrebird","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,NA,-28.2,153.1,"AGD84/66",-28.2,153.1,500,"Australia",NA,"1999","4",NA,NA,"HumanObservation",NA,NA,"noIssue","true","dr359","BirdLife Australia, Birdata","true","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true",153.1,-28.2,TRUE
"28","638b52c4-85e7-4eb5-868e-018d6d289f17",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","Albert's Lyrebird","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,NA,-28.2,153.1,"WGS84/GDA94",-28.2,153.1,100,"Australia",NA,"2012","3",NA,NA,"HumanObservation",NA,NA,"noIssue","true","dr359","BirdLife Australia, Birdata","true","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true",153.1,-28.2,TRUE
"29","77e6ff7e-43c7-4702-8bf6-59c38e10a08b",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","Albert's Lyrebird","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,NA,-28.2,153.1,"WGS84/GDA94",-28.2,153.1,100,"Australia",NA,"2013","3",NA,NA,"HumanObservation",NA,NA,"noIssue","true","dr359","BirdLife Australia, Birdata","true","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true",153.1,-28.2,TRUE
"30","5bd8aeae-8d4f-47bc-a079-49781a803932",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","Albert's Lyrebird","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,NA,-28,152.4,"AGD84/66",-28,152.4,100,"Australia",NA,"2001","4",NA,NA,"HumanObservation",NA,NA,"noIssue","true","dr359","BirdLife Australia, Birdata","true","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true",152.4,-28,TRUE
"31","6cb9fd1b-15be-4dba-9dd7-61a3d20affb6",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","Albert's Lyrebird","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,NA,-28.2,153.1,"WGS84/GDA94",-28.2,153.1,100,"Australia",NA,"2012","3",NA,NA,"HumanObservation",NA,NA,"noIssue","true","dr359","BirdLife Australia, Birdata","true","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true",153.1,-28.2,TRUE
"32","1aaf5804-6e29-4919-95de-596a6fe200b5",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","Albert's Lyrebird","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,NA,-28.3,152.6,"AGD84/66",-28.3,152.6,100,"Australia",NA,"2003","4",NA,NA,"HumanObservation",NA,NA,"noIssue","true","dr359","BirdLife Australia, Birdata","true","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","true",152.6,-28.3,TRUE
"33","68f4c608-0fbb-48fd-83f6-270337fa0d8f",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","Albert's Lyrebird","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,NA,-28.2,153.1,"WGS84/GDA94",-28.2,153.1,NA,"Australia",NA,"2014","3",NA,NA,"HumanObservation",NA,NA,"noIssue","true","dr359","BirdLife Australia, Birdata","true","false","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","true",153.1,-28.2,TRUE
"34","666b0125-5f3b-4e06-9622-417266300e62",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","Albert's Lyrebird","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,NA,-28.4,153,"WGS84/GDA94",-28.4,153,100,"Australia",NA,"2005","4",NA,NA,"HumanObservation",NA,NA,"noIssue","true","dr359","BirdLife Australia, Birdata","true","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true",153,-28.4,TRUE
"35","c985e208-17d8-4751-a539-83b5146ad8ed",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","Albert's Lyrebird","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,NA,-28.2,153.1,"WGS84/GDA94",-28.2,153.1,NA,"Australia",NA,"2015","3",NA,NA,"HumanObservation",NA,NA,"noIssue","true","dr359","BirdLife Australia, Birdata","true","false","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","true",153.1,-28.2,TRUE
"36","ee89ef43-b22d-46bb-9914-561fa9e12e13",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","Albert's Lyrebird","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,NA,-28.4,153,"WGS84/GDA94",-28.4,153,100,"Australia",NA,"2005","4",NA,NA,"HumanObservation",NA,NA,"noIssue","true","dr359","BirdLife Australia, Birdata","true","false","true","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","true",153,-28.4,TRUE
"37","e74cf90a-99c0-4a16-9e99-cc79661cff25",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","Albert's Lyrebird","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,NA,-28.2,153.1,"WGS84/GDA94",-28.2,153.1,NA,"Australia",NA,"2015","3",NA,NA,"HumanObservation",NA,NA,"noIssue","true","dr359","BirdLife Australia, Birdata","true","false","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","true",153.1,-28.2,TRUE
"38","c69a840e-95f4-4554-a63b-64ec1505bf87",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","Albert's Lyrebird","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,NA,-27.9,153.2,"AGD84/66",-27.9,153.2,500,"Australia",NA,"1999","4",NA,NA,"HumanObservation",NA,NA,"noIssue","true","dr359","BirdLife Australia, Birdata","true","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true",153.2,-27.9,TRUE
"39","cada8ceb-0d78-4581-9d51-c61aa8623114",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","Albert's Lyrebird","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,NA,-28,152.4,"AGD84/66",-28,152.4,NA,"Australia",NA,"2002","3",NA,NA,"HumanObservation",NA,NA,"noIssue","true","dr359","BirdLife Australia, Birdata","true","false","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","true",152.4,-28,TRUE
"40","5e718ca4-86c6-4779-95c6-8d7258d19831",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","ALBERT'S LYREBIRD","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,"NEMATOTU",NA,NA,NA,-28.583334,153.41667,NA,"Australia","23000","1982","3","1982-03-01",NA,"HumanObservation",NA,NA,"noIssue","true","dr1089","New South Wales Bird Atlassers","true","false","true","false","true","false","false","true","false","false","false","false","false","false","false","false","false","false","false",153.41667,-28.583334,TRUE
"41","0c87ff52-0b0f-4a0d-be87-fa4f5a1c8d79",NA,"urn:lsid:biodiversity.org.au:afd.taxon:f53799c9-f472-472f-b647-d1dec0e566b3","Menura alberti","Albert's Lyrebird","Menura (Harriwhitea) alberti","species","Albert's Lyrebird","Animalia","Chordata","Aves","Passeriformes","Menuridae","Menura","Menura alberti",NA,NA,NA,NA,-28.3,152.5,"AGD84/66",-28.3,152.5,NA,"Australia",NA,"2002","4",NA,NA,"HumanObservation",NA,NA,"noIssue","true","dr359","BirdLife Australia, Birdata","true","false","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","true",152.5,-28.3,TRUE
